strategy,timestamp,direction,entry_price,exit_price,volume,profit_loss,profit_pips,trade_duration_minutes,confidence_score,pattern_detected,session,timeframe,stop_loss,take_profit,exit_reason,risk_amount,risk_percentage,actual_risk_reward
Silver_Bullet_Theory,2024-01-01,SELL,1.0945498535469507,1.0958739174822785,0.1,-13.240639353278016,-13.24063935327786,600.0,0.6301592684384784,CHANGE_OF_CHARACTER,ASIAN,M5,1.097078456127902,1.0903815000209232,STOP_LOSS_HIT,200.0,0.02,0.776107677542964
Silver_Bullet_Theory,2024-01-01,BUY,1.0804861388516633,1.0798841871242288,0.1,-6.01951727434491,-6.019517274344583,660.0,0.7234367869265041,BULLISH_OB,ASIAN,M15,1.0785428473932337,1.0851958090825695,STOP_LOSS_HIT,200.0,0.02,0.7685763157962889
Silver_Bullet_Theory,2024-01-02,SELL,1.084401508373468,1.0867353991122,0.1,-23.33890738732025,-23.338907387320617,1020.0,0.7545648828826035,FVG_BULLISH,ASIAN,M5,1.0860129735177648,1.0823833270933672,STOP_LOSS_HIT,200.0,0.02,0.5773264423564112
Silver_Bullet_Theory,2024-01-02,BUY,1.0854011836116095,1.087123116781683,0.1,17.219331700735196,17.219331700734237,300.0,0.8224466426941797,BULLISH_OB,ASIAN,M15,1.0840552075964027,1.0891061215184907,TARGET_HIT,200.0,0.02,3.1851645018143433
Silver_Bullet_Theory,2024-01-03,SELL,1.1056472298494096,1.1077102983212725,0.1,-20.630684718629944,-20.630684718629045,60.0,0.827528606893204,BEARISH_OB,ASIAN,M5,1.1074481745239817,1.1013434154477746,STOP_LOSS_HIT,200.0,0.02,0.1366828799209924
Silver_Bullet_Theory,2024-01-03,BUY,1.0827059697837078,1.083834547262615,0.1,11.285774789071557,11.285774789071201,540.0,0.7232286255498435,ORDER_BLOCK_BULLISH,ASIAN,M15,1.079800540186006,1.0854385018399362,TARGET_HIT,200.0,0.02,2.57273513897207
Silver_Bullet_Theory,2024-01-04,SELL,1.0965944707998387,1.0942072834645817,0.1,23.87187335257002,23.871873352570972,1200.0,0.9048841111653152,CHANGE_OF_CHARACTER,ASIAN,M15,1.0985678859686938,1.0928712664374665,TARGET_HIT,200.0,0.02,2.4395925014390656
Silver_Bullet_Theory,2024-01-05,BUY,1.0887268651973911,1.0917045824164715,0.1,29.77717219080356,29.777172190804215,60.0,0.8038250704071377,FVG_BEARISH,ASIAN,M15,1.0870394160681847,1.0911382690587679,TARGET_HIT,200.0,0.02,1.5640833562641545
Silver_Bullet_Theory,2024-01-05,BUY,1.1134585156173809,1.1147494898780663,0.1,12.909742606854735,12.909742606854486,1080.0,0.6043871425601276,BREAK_OF_STRUCTURE,ASIAN,H1,1.1108479446085824,1.116667109655024,TARGET_HIT,200.0,0.02,3.074110913660987
Silver_Bullet_Theory,2024-01-06,BUY,1.104865546479272,1.1084237358567801,0.1,35.5818937750807,35.58189377508164,1320.0,0.7912664779554142,FVG_BULLISH,ASIAN,M5,1.1021699304072106,1.106955322869326,TARGET_HIT,200.0,0.02,2.138930603498945
